10009,10020,2
10009,10021,4
10009,10022,3
10009,10023,3
10009,10024,2
10009,10025,5
10009,10026,1
10009,10030,3
10009,10032,1
10009,10034,3
10009,10036,3
10009,10039,1
10009,10040,4
10009,10041,1
10009,10045,5
10009,10046,4
10009,10047,3
10009,10048,5
10009,10049,5
10009,10050,1
10010,10002,3
10010,10003,3
10010,10005,1
10010,10006,5
10010,10008,2
10010,10010,1
10010,10011,1
10010,10013,3
10010,10014,3
10010,10015,3
10010,10016,3
10010,10019,3
10010,10020,4
10010,10021,1
10010,10022,4
10010,10023,4
10010,10025,2
10010,10026,1
10010,10027,2
10010,10028,5
10010,10029,1
10010,10030,1
10010,10031,2
10010,10033,2
10010,10034,1
10010,10035,5
10010,10037,2
10010,10038,5
10010,10039,4
10010,10040,4
10010,10041,5
10010,10042,3
10010,10043,3
10010,10045,5
10010,10050,4
10011,10002,2
10011,10003,4
10011,10004,3
10011,10005,3
10011,10006,4
10011,10007,1
10011,10008,4
10011,10009,1
10011,10011,3
10011,10013,3
10011,10014,4
10011,10015,4
10011,10016,4
10011,10017,5
10011,10018,4
10011,10019,4
10011,10021,1
10011,10022,4
10011,10023,3
10011,10024,1
10011,10025,4
10011,10026,2
10011,10028,3
10011,10030,4
10011,10031,1
10011,10033,4
10011,10034,4
10011,10035,4
10011,10038,2
10011,10039,4
10011,10041,1
10011,10042,2
10011,10043,2
10011,10044,3
10011,10045,3
10011,10048,1
10011,10049,2
10011,10050,2
10012,10001,3
10012,10004,1
10012,10005,1
10012,10009,2
10012,10010,1
10012,10011,4
10012,10012,3
10012,10013,3
10012,10014,3
10012,10015,1
10012,10016,4
10012,10017,5
10012,10018,4
10012,10019,4
10012,10020,5
10012,10022,4
10012,10023,1
10012,10025,3
10012,10026,3
10012,10027,3
10012,10028,4
10012,10029,3
10012,10030,1
10012,10031,4
10012,10032,4
10012,10033,1
10012,10035,2
10012,10036,3
10012,10037,1
10012,10039,3
10012,10040,3
10012,10041,4
10012,10042,5
10012,10043,2
10012,10044,5
10012,10045,3
10012,10046,3
10012,10047,3
10012,10048,4
10012,10049,3
10013,10001,1
10013,10002,3
10013,10003,4
10013,10004,2
10013,10006,3
10013,10008,1
10013,10009,1
10013,10010,1
10013,10011,2
10013,10012,4
10013,10013,4
10013,10014,1
10013,10015,5
10013,10016,5
10013,10017,2
10013,10018,4
10013,10019,2
10013,10020,1
10013,10021,1
10013,10022,4
10013,10023,3
10013,10026,4
10013,10027,4
10013,10030,4
10013,10031,5
10013,10032,5
10013,10033,4
10013,10034,4
10013,10035,4
10013,10036,1
10013,10037,5
10013,10039,1
10013,10040,4
10013,10041,4
10013,10043,3
10013,10044,3
10013,10045,4
10013,10047,3
10013,10049,4
10013,10050,1
10014,10001,1
10014,10002,3
10014,10003,5
10014,10004,2
10014,10005,4
10014,10006,5
10014,10007,3
10014,10008,5
10014,10009,3
10014,10010,4
10014,10011,1
10014,10012,2
10014,10013,4
10014,10014,1
10014,10016,4
10014,10017,3
10014,10018,4
10014,10021,1
10014,10022,1
10014,10023,2
10014,10024,3
10014,10025,3
10014,10027,3
10014,10029,5
10014,10030,3
10014,10031,2
10014,10033,4
10014,10034,4
10014,10037,4
10014,10038,4
10014,10039,2
10014,10041,1
10014,10042,5
10014,10043,3
10014,10044,1
10014,10046,3
10014,10048,2
10014,10050,5
10015,10001,2
10015,10002,1
10015,10003,2
10015,10005,2
10015,10006,2
10015,10007,1
10015,10009,1
10015,10010,2
10015,10011,2
10015,10012,2
10015,10013,3
10015,10014,1
10015,10015,2
10015,10016,5
10015,10017,3
10015,10018,4
10015,10019,5
10015,10021,1
10015,10022,2
10015,10023,3
10015,10024,2
10015,10027,3
10015,10029,5
10015,10030,2
10015,10031,4
10015,10033,4
10015,10034,1
10015,10035,1
10015,10036,2
10015,10037,1
10015,10040,5
10015,10043,4
10015,10044,4
10015,10045,4
10015,10047,3
10015,10048,2
10015,10049,5
10015,10050,2
10016,10001,5
10016,10002,4
10016,10003,4
10016,10006,5
10016,10007,1
10016,10008,3
10016,10009,5
10016,10011,5
10016,10012,4
10016,10013,3
10016,10014,5
10016,10015,2
10016,10017,3
10016,10018,3
10016,10019,5
10016,10020,5
10016,10022,4
10016,10023,5
10016,10024,2
10016,10025,4
10016,10026,5
10016,10027,1
10016,10029,4
10016,10030,4
10016,10031,2
10016,10032,1
10016,10034,4
10016,10035,1
10016,10036,5
10016,10037,2
10016,10038,4
10016,10039,5
10016,10040,4
10016,10041,5
10016,10044,2
10016,10046,2
10016,10049,2
10016,10050,2
10017,10003,3
10017,10004,2
10017,10005,3
10017,10007,1
10017,10008,2
10017,10010,1
10017,10012,1
10017,10013,1
10017,10015,3
10017,10016,4
10017,10019,2
10017,10020,2
10017,10021,3
10017,10022,4
10017,10023,2
10017,10024,5
10017,10026,2
10017,10027,1
10017,10028,2
10017,10029,4
10017,10030,2
10017,10033,5
10017,10034,4
10017,10035,1
10017,10036,3
10017,10037,3
10017,10039,5
10017,10040,3
10017,10042,2
10017,10043,5
10017,10045,3
10017,10046,3
10017,10047,3
10017,10048,2
10017,10049,3
10017,10050,1
10018,10001,4
10018,10002,3
10018,10005,1
10018,10006,1
10018,10007,3
10018,10008,5
10018,10009,1
10018,10010,4
10018,10011,1
10018,10013,3
10018,10015,3
10018,10016,1
10018,10018,2
10018,10019,1
10018,10021,3
10018,10023,2
10018,10024,3
10018,10025,2
10018,10026,5
10018,10028,1
10018,10029,1
10018,10030,4
10018,10032,2
10018,10033,3
10018,10035,4
10018,10036,2
10018,10037,5
10018,10038,5
10018,10040,1
10018,10041,5
10018,10042,4
10018,10043,1
10018,10044,2
10018,10045,2
10018,10046,3
10018,10047,4
10018,10050,5
10019,10003,3
10019,10004,3
10019,10005,4
10019,10006,5
10019,10008,3
10019,10009,2
10019,10010,2
10019,10012,4
10019,10013,4
10019,10014,5
10019,10015,2
10019,10016,2
10019,10017,3
10019,10019,2
10019,10021,2
10019,10023,2
10019,10024,2
10019,10026,2
10019,10027,3
10019,10028,2
10019,10030,2
10019,10031,2
10019,10032,5
10019,10034,2
10019,10035,1
10019,10038,2
10019,10039,4
10019,10043,4
10019,10044,4
10019,10046,3
10019,10047,4
10019,10048,1
10019,10049,1
10019,10050,1
10020,10002,3
10020,10003,3
10020,10004,3
10020,10005,1
10020,10006,1
10020,10007,3
10020,10008,1
10020,10009,2
10020,10010,5
10020,10013,1
10020,10014,3
10020,10016,4
10020,10017,3
10020,10018,3
10020,10020,1
10020,10021,4
10020,10022,3
10020,10024,1
10020,10025,4
10020,10026,3
10020,10027,3
10020,10028,1
10020,10030,2
10020,10031,3
10020,10032,4
10020,10033,5
10020,10034,2
10020,10035,5
10020,10036,4
10020,10037,3
10020,10040,1
10020,10041,3
10020,10043,3
10020,10047,3
10020,10048,3
10020,10050,3
10021,10001,2
10021,10002,4
10021,10004,3
10021,10007,4
10021,10009,3
10021,10010,5
10021,10012,2
10021,10013,1
10021,10014,1
10021,10016,4
10021,10017,4
10021,10018,5
10021,10019,4
10021,10020,3
10021,10021,5
10021,10022,3
10021,10023,4
10021,10024,5
10021,10025,1
10021,10027,1
10021,10028,2
10021,10029,1
10021,10032,3
10021,10039,3
10021,10040,2
10021,10041,4
10021,10042,5
10021,10043,5
10021,10045,3
10021,10047,1
10021,10048,3
10021,10049,2
10021,10050,2
10022,10001,3
10022,10002,2
10022,10003,4
10022,10004,5
10022,10007,2
10022,10008,2
10022,10009,3
10022,10011,2
10022,10013,1
10022,10014,1
10022,10015,2
10022,10016,5
10022,10017,3
10022,10018,3
10022,10019,5
10022,10020,2
10022,10023,2
10022,10024,4
10022,10025,3
10022,10026,3
10022,10027,2
10022,10028,2
10022,10029,4
10022,10031,5
10022,10032,3
10022,10033,3
10022,10035,1
10022,10037,4
10022,10038,2
10022,10040,3
10022,10041,4
10022,10042,2
10022,10043,4
10022,10044,4
10022,10045,3
10022,10046,2
10022,10047,2
10022,10048,1
10022,10049,4
10023,10001,2
10023,10002,1
10023,10003,5
10023,10004,1
10023,10005,5
10023,10009,3
10023,10010,2
10023,10011,4
10023,10013,2
10023,10015,3
10023,10016,1
10023,10018,3
10023,10019,1
10023,10020,3
10023,10021,2
10023,10023,4
10023,10025,3
10023,10026,2
10023,10027,5
10023,10028,4
10023,10031,5
10023,10032,3
10023,10033,3
10023,10034,2
10023,10035,4
10023,10037,2
10023,10038,5
10023,10040,2
10023,10041,3
10023,10043,4
10023,10044,5
10023,10046,1
10023,10048,5
10023,10049,5
10024,10001,4
10024,10002,3
10024,10003,3
10024,10005,2
10024,10007,4
10024,10008,3
10024,10011,5
10024,10012,5
10024,10013,2
10024,10014,1
10024,10015,5
10024,10018,2
10024,10020,2
10024,10023,3
10024,10024,1
10024,10026,1
10024,10027,4
10024,10029,1
10024,10030,4
10024,10032,3
10024,10033,5
10024,10034,2
10024,10035,2
10024,10036,3
10024,10037,3
10024,10039,2
10024,10040,2
10024,10041,2
10024,10042,5
10024,10043,1
10024,10044,2
10024,10045,2
10024,10046,5
10024,10048,1
10024,10049,5
10024,10050,2
10025,10002,3
10025,10003,2
10025,10004,2
10025,10005,2
10025,10006,3
10025,10009,5
10025,10010,2
10025,10011,2
10025,10014,2
10025,10016,1
10025,10018,3
10025,10019,1
10025,10021,3
10025,10023,1
10025,10024,3
10025,10025,1
10025,10027,4
10025,10028,1
10025,10029,3
10025,10030,1
10025,10034,1
10025,10035,3
10025,10037,1
10025,10038,2
10025,10039,5
10025,10040,2
10025,10041,3
10025,10043,4
10025,10045,3
10025,10046,1
10025,10047,5
10025,10049,2
10025,10050,4
10026,10001,4
10026,10002,1
10026,10004,5
10026,10005,2
10026,10006,4
10026,10007,1
10026,10008,3
10026,10009,4
10026,10010,5
10026,10011,4
10026,10013,4
10026,10014,1
10026,10015,3
10026,10016,2
10026,10019,3
10026,10020,3
10026,10021,3
10026,10022,4
10026,10023,5
10026,10026,5
10026,10027,2
10026,10028,2
10026,10030,4
10026,10031,2
10026,10032,4
10026,10033,3
10026,10035,4
10026,10036,1
10026,10037,3
10026,10039,1
10026,10041,5
10026,10042,1
10026,10043,3
10026,10044,3
10026,10045,5
10026,10047,1
10026,10048,5
10026,10050,4
10027,10001,1
10027,10003,5
10027,10004,2
10027,10005,1
10027,10006,1
10027,10010,1
10027,10011,2
10027,10012,3
10027,10013,2
10027,10015,2
10027,10016,5
10027,10017,1
10027,10018,2
10027,10019,5
10027,10020,5
10027,10021,3
10027,10023,5
10027,10025,1
10027,10026,3
10027,10027,2
10027,10028,5
10027,10029,1
10027,10033,4
10027,10034,3
10027,10036,2
10027,10037,5
10027,10039,5
10027,10040,1
10027,10041,2
10027,10042,2
10027,10043,1
10027,10044,5
10027,10045,2
10027,10046,2
10027,10048,3
10027,10050,2
10028,10001,1
10028,10003,2
10028,10004,2
10028,10005,5
10028,10011,3
10028,10016,3
10028,10017,3
10028,10019,4
10028,10020,1
10028,10022,1
10028,10023,5
10028,10024,2
10028,10025,2
10028,10026,5
10028,10027,1
10028,10028,4
10028,10029,5
10028,10030,3
10028,10031,3
10028,10032,2
10028,10034,5
10028,10035,4
10028,10037,3
10028,10038,4
10028,10040,4
10028,10041,1
10028,10042,3
10028,10043,2
10028,10046,5
10028,10047,1
10028,10048,3
10028,10049,1
10029,10001,5
10029,10002,4
10029,10003,5
10029,10004,4
10029,10008,2
10029,10009,2
10029,10010,2
10029,10011,2
10029,10012,1
10029,10013,5
10029,10014,2
10029,10015,1
10029,10016,4
10029,10017,2
10029,10018,4
10029,10019,1
10029,10021,4
10029,10022,4
10029,10023,1
10029,10024,4
10029,10025,2
10029,10026,3
10029,10028,4
10029,10029,2
10029,10030,4
10029,10031,3
10029,10032,3
10029,10033,2
10029,10034,3
10029,10036,3
10029,10037,5
10029,10038,3
10029,10039,3
10029,10041,4
10029,10042,1
10029,10044,5
10029,10045,2
10029,10047,1
10029,10048,1
10029,10049,3
10029,10050,2
10030,10001,4
10030,10002,5
10030,10003,3
10030,10004,3
10030,10005,2
10030,10006,1
10030,10007,4
10030,10008,5
10030,10009,2
10030,10011,4
10030,10012,4
10030,10013,2
10030,10014,4
10030,10015,3
10030,10016,4
10030,10017,3
10030,10018,3
10030,10019,2
10030,10020,2
10030,10021,5
10030,10022,1
10030,10023,1
10030,10024,1
10030,10025,2
10030,10026,4
10030,10027,3
10030,10028,3
10030,10029,2
10030,10030,3
10030,10031,3
10030,10032,3
10030,10034,1
10030,10035,1
10030,10036,1
10030,10038,2
10030,10039,4
10030,10040,3
10030,10042,4
10030,10043,5
10030,10046,5
10030,10049,3
10030,10050,2
10031,10002,5
10031,10003,5
10031,10004,5
10031,10005,2
10031,10007,3
10031,10009,2
10031,10011,5
10031,10012,2
10031,10013,2
10031,10015,3
10031,10016,3
10031,10017,1
10031,10018,5
10031,10020,5
10031,10022,2
10031,10023,2
10031,10024,2
10031,10025,3
10031,10028,5
10031,10030,4
10031,10032,3
10031,10033,2
10031,10034,3
10031,10035,3
10031,10036,3
10031,10037,4
10031,10038,4
10031,10039,1
10031,10040,1
10031,10042,4
10031,10044,2
10031,10045,4
10031,10046,3
10031,10047,4
10031,10048,3
10031,10049,5
10031,10050,3
10032,10002,2
10032,10007,1
10032,10008,3
10032,10010,5
10032,10012,4
10032,10013,1
10032,10014,3
10032,10015,3
10032,10016,5
10032,10018,2
10032,10020,5
10032,10021,3
10032,10023,3
10032,10024,2
10032,10025,1
10032,10027,2
10032,10029,4
10032,10030,2
10032,10031,1
10032,10033,4
10032,10034,2
10032,10035,2
10032,10037,3
10032,10038,5
10032,10042,3
10032,10043,3
10032,10044,4
10032,10045,2
10032,10047,3
10032,10050,3
10033,10001,4
10033,10002,2
10033,10003,1
10033,10004,5
10033,10005,1
10033,10006,3
10033,10008,3
10033,10009,2
10033,10010,5
10033,10011,5
10033,10015,4
10033,10016,5
10033,10018,5
10033,10020,3
10033,10021,4
10033,10022,2
10033,10023,5
10033,10025,2
10033,10026,3
10033,10027,4
10033,10028,2
10033,10029,3
10033,10030,4
10033,10032,3
10033,10033,1
10033,10034,4
10033,10036,5
10033,10037,3
10033,10038,3
10033,10039,2
10033,10040,3
10033,10041,4
10033,10043,5
10033,10045,5
10033,10046,4
10033,10048,3
10034,10002,3
10034,10003,3
10034,10005,1
10034,10006,5
10034,10008,1
10034,10010,2
10034,10012,2
10034,10013,1
10034,10014,3
10034,10015,1
10034,10016,1
10034,10017,5
10034,10019,4
10034,10021,3
10034,10022,1
10034,10024,4
10034,10025,1
10034,10026,2
10034,10027,5
10034,10028,3
10034,10029,1
10034,10030,4
10034,10031,3
10034,10032,4
10034,10033,2
10034,10034,4
10034,10036,1
10034,10037,1
10034,10039,2
10034,10040,4
10034,10041,3
10034,10042,4
10034,10043,4
10034,10045,1
10034,10046,3
10034,10047,4
10034,10048,4
10034,10050,2
10035,10001,5
10035,10002,1
10035,10003,5
10035,10004,1
10035,10005,4
10035,10006,1
10035,10007,4
10035,10008,4
10035,10009,3
10035,10010,2
10035,10012,1
10035,10014,1
10035,10016,2
10035,10019,2
10035,10020,1
10035,10021,1
10035,10023,5
10035,10024,1
10035,10025,1
10035,10027,2
10035,10028,1
10035,10029,5
10035,10030,4
10035,10031,2
10035,10032,3
10035,10033,1
10035,10037,1
10035,10038,4
10035,10040,5
10035,10041,5
10035,10042,5
10035,10043,1
10035,10044,3
10035,10045,4
10035,10046,4
10035,10047,1
10035,10048,5
10035,10049,4
10035,10050,2
10036,10001,3
10036,10004,5
10036,10005,4
10036,10006,1
10036,10008,2
10036,10009,2
10036,10011,1
10036,10012,5
10036,10019,3
10036,10020,3
10036,10022,1
10036,10023,5
10036,10024,1
10036,10025,3
10036,10026,3
10036,10028,2
10036,10029,2
10036,10030,1
10036,10031,5
10036,10032,1
10036,10033,4
10036,10034,1
10036,10035,1
10036,10037,2
10036,10038,1
10036,10039,5
10036,10040,2
10036,10041,2
10036,10043,3
10036,10044,2
10036,10045,5
10036,10046,1
10036,10048,3
10036,10049,4
10036,10050,2
10037,10001,5
10037,10002,3
10037,10003,1
10037,10004,2
10037,10005,5
10037,10008,1
10037,10009,1
10037,10012,4
10037,10013,3
10037,10014,4
10037,10015,3
10037,10016,4
10037,10018,1
10037,10019,5
10037,10020,1
10037,10021,1
10037,10022,5
10037,10023,4
10037,10025,1
10037,10026,5
10037,10027,5
10037,10028,5
10037,10031,3
10037,10032,2
10037,10033,5
10037,10034,2
10037,10035,2
10037,10036,5
10037,10037,2
10037,10038,1
10037,10041,1
10037,10043,5
10037,10044,3
10037,10045,4
10037,10046,1
10037,10047,3
10037,10048,3
10037,10049,2
10037,10050,4
10038,10001,3
10038,10002,1
10038,10004,5
10038,10005,1
10038,10006,4
10038,10007,5
10038,10008,5
10038,10010,5
10038,10011,1
10038,10012,4
10038,10013,2
10038,10015,4
10038,10016,1
10038,10017,2
10038,10018,5
10038,10019,4
10038,10020,4
10038,10021,4
10038,10022,3
10038,10023,2
10038,10024,5
10038,10025,5
10038,10026,5
10038,10028,4
10038,10029,1
10038,10031,5
10038,10032,5
10038,10033,5
10038,10034,2
10038,10035,5
10038,10036,2
10038,10037,2
10038,10039,4
10038,10041,3
10038,10042,5
10038,10043,1
10038,10047,4
10038,10048,3
10038,10050,3
10039,10001,5
10039,10002,2
10039,10003,3
10039,10004,2
10039,10005,5
10039,10007,1
10039,10008,5
10039,10009,3
10039,10010,4
10039,10012,5
10039,10013,2
10039,10014,3
10039,10015,5
10039,10017,5
10039,10018,5
10039,10019,2
10039,10020,1
10039,10022,2
10039,10024,5
10039,10026,4
10039,10027,1
10039,10028,1
10039,10029,1
10039,10030,2
10039,10031,2
10039,10032,5
10039,10038,3
10039,10039,3
10039,10040,4
10039,10042,4
10039,10043,4
10039,10046,5
10039,10047,5
10039,10048,5
10040,10001,1
10040,10002,1
10040,10003,1
10040,10005,4
10040,10006,1
10040,10007,2
10040,10008,3
10040,10011,4
10040,10012,5
10040,10013,4
10040,10014,1
10040,10016,4
10040,10017,3
10040,10018,2
10040,10019,3
10040,10020,4
10040,10021,1
10040,10022,5
10040,10023,5
10040,10025,3
10040,10026,5
10040,10027,3
10040,10028,5
10040,10029,1
10040,10030,5
10040,10031,1
10040,10032,1
10040,10033,3
10040,10036,2
10040,10037,4
10040,10038,1
10040,10039,5
10040,10041,5
10040,10042,2
10040,10044,3
10040,10045,3
10040,10048,1
10041,10001,3
10041,10003,2
10041,10004,5
10041,10005,1
10041,10006,5
10041,10007,4
10041,10008,4
10041,10010,3
10041,10011,2
10041,10012,5
10041,10013,5
10041,10014,4
10041,10015,1
10041,10016,1
10041,10018,1
10041,10021,5
10041,10023,5
10041,10025,1
10041,10026,1
10041,10027,2
10041,10028,5
10041,10030,4
10041,10031,1
10041,10033,4
10041,10034,3
10041,10035,1
10041,10036,4
10041,10037,3
10041,10038,1
10041,10039,5
10041,10040,3
10041,10041,1
10041,10043,3
10041,10045,1
10041,10046,5
10041,10047,2
10041,10048,1
10041,10049,4
10042,10002,2
10042,10003,5
10042,10004,1
10042,10006,2
10042,10007,4
10042,10008,3
10042,10009,2
10042,10010,3
10042,10011,5
10042,10012,1
10042,10017,2
10042,10018,3
10042,10019,4
10042,10020,4
10042,10021,3
10042,10022,5
10042,10024,3
10042,10025,1
10042,10026,5
10042,10027,3
10042,10028,4
10042,10029,3
10042,10030,4
10042,10031,5
10042,10033,1
10042,10034,4
10042,10035,5
10042,10036,3
10042,10039,1
10042,10040,5
10042,10042,1
10042,10043,4
10042,10046,3
10042,10049,4
10042,10050,4
10043,10002,1
10043,10003,4
10043,10004,5
10043,10005,3
10043,10007,5
10043,10008,1
10043,10010,5
10043,10011,3
10043,10013,5
10043,10014,5
10043,10015,3
10043,10018,1
10043,10019,3
10043,10020,1
10043,10021,2
10043,10023,1
10043,10025,3
10043,10026,5
10043,10027,5
10043,10029,4
10043,10030,4
10043,10031,4
10043,10032,3
10043,10034,4
10043,10037,2
10043,10038,4
10043,10039,2
10043,10040,2
10043,10041,2
10043,10043,5
10043,10044,3
10043,10045,5
10043,10046,4
10043,10047,3
10043,10048,3
10043,10049,4
10044,10001,4
10044,10002,5
10044,10004,5
10044,10005,5
10044,10007,1
10044,10008,2
10044,10010,3
10044,10011,1
10044,10013,4
10044,10014,3
10044,10015,3
10044,10017,4
10044,10018,1
10044,10019,5
10044,10020,3
10044,10021,4
10044,10023,3
10044,10025,3
10044,10027,2
10044,10028,2
10044,10029,2
10044,10031,3
10044,10033,1
10044,10034,5
10044,10035,2
10044,10037,3
10044,10038,4
10044,10039,1
10044,10040,2
10044,10042,1
10044,10044,3
10044,10045,2
10044,10046,1
10044,10047,4
10044,10048,5
10044,10049,1
10044,10050,5
10045,10001,5
10045,10003,4
10045,10004,3
10045,10005,5
10045,10006,3
10045,10007,2
10045,10008,4
10045,10009,2
10045,10010,5
10045,10011,3
10045,10012,4
10045,10015,4
10045,10017,2
10045,10018,1
10045,10019,1
10045,10020,1
10045,10021,4
10045,10022,3
10045,10023,2
10045,10024,5
10045,10025,3
10045,10026,2
10045,10027,5
10045,10028,5
10045,10029,4
10045,10031,3
10045,10033,3
10045,10034,4
10045,10036,5
10045,10037,2
10045,10040,2
10045,10041,1
10045,10042,2
10045,10044,1
10045,10046,3
10045,10047,1
10045,10048,5
10045,10049,1
10045,10050,5
10046,10002,4
10046,10003,2
10046,10004,5
10046,10005,5
10046,10009,4
10046,10010,4
10046,10011,1
10046,10012,5
10046,10013,2
10046,10015,5
10046,10016,3
10046,10019,5
10046,10020,2
10046,10021,4
10046,10022,4
10046,10023,1
10046,10024,5
10046,10025,1
10046,10028,5
10046,10029,5
10046,10030,3
10046,10031,4
10046,10032,2
10046,10033,5
10046,10034,1
10046,10038,3
10046,10039,3
10046,10040,2
10046,10041,2
10046,10042,1
10046,10043,4
10046,10045,2
10046,10046,4
10046,10047,5
10046,10048,4
10046,10049,3
10047,10003,2
10047,10004,4
10047,10005,3
10047,10007,2
10047,10010,2
10047,10011,3
10047,10012,3
10047,10015,5
10047,10016,1
10047,10017,5
10047,10018,4
10047,10019,4
10047,10020,1
10047,10021,5
10047,10022,2
10047,10023,4
10047,10024,1
10047,10025,1
10047,10026,5
10047,10027,3
10047,10028,5
10047,10029,1
10047,10030,5
10047,10031,3
10047,10032,3
10047,10033,3
10047,10034,2
10047,10035,3
10047,10037,2
10047,10038,5
10047,10039,2
10047,10041,4
10047,10042,2
10047,10043,5
10047,10047,5
10047,10048,5
10047,10049,5
10047,10050,2
10048,10002,2
10048,10004,4
10048,10005,4
10048,10006,1
10048,10007,3
10048,10009,1
10048,10010,2
10048,10012,3
10048,10013,1
10048,10014,4
10048,10015,2
10048,10016,2
10048,10017,3
10048,10018,1
10048,10019,3
10048,10021,2
10048,10022,5
10048,10024,3
10048,10028,2
10048,10029,1
10048,10030,5
10048,10033,1
10048,10035,3
10048,10036,2
10048,10039,3
